case,id,sex,deg,yrdeg,field,startyr,year,rank,admin,salary,rank_order
14848,1316,F,PhD,91,Other,91,93,Assist,0,4292.0,1
14849,1316,F,PhD,91,Other,91,94,Assist,0,4292.0,1
14850,1316,F,PhD,91,Other,91,95,Assist,0,4416.0,1
14851,1317,M,PhD,67,Prof,59,76,Assoc,0,1666.0,2
14852,1317,M,PhD,67,Prof,59,77,Assoc,0,1808.0,2
14853,1317,M,PhD,67,Prof,59,80,Assoc,0,2340.0,2
14854,1317,M,PhD,67,Prof,59,81,Full,0,2639.0,3
14855,1317,M,PhD,67,Prof,59,82,Full,0,2755.0,3
14856,1317,M,PhD,67,Prof,59,83,Full,0,2990.0,3
14857,1317,M,PhD,67,Prof,59,84,Full,0,3194.0,3
14858,1317,M,PhD,67,Prof,59,85,Full,0,3194.0,3
14859,1317,M,PhD,67,Prof,59,87,Full,0,4664.0,3
14860,1317,M,PhD,67,Prof,59,88,Full,0,4664.0,3
14861,1317,M,PhD,67,Prof,59,89,Full,0,4990.0,3
14862,1317,M,PhD,67,Prof,59,90,Full,0,5223.0,3
14863,1317,M,PhD,67,Prof,59,91,Full,0,5388.0,3
14864,1317,M,PhD,67,Prof,59,92,Full,0,5465.0,3
14865,1317,M,PhD,67,Prof,59,93,Full,0,5624.0,3
14866,1317,M,PhD,67,Prof,59,94,Full,0,5624.0,3
14867,1317,M,PhD,67,Prof,59,95,Full,0,5787.0,3
14868,1318,M,PhD,75,Other,74,76,Assist,0,1623.0,1
14869,1318,M,PhD,75,Other,74,77,Assist,0,1828.0,1
14870,1318,M,PhD,75,Other,74,78,Assist,0,1942.0,1
14871,1318,M,PhD,75,Other,74,79,Assist,0,2120.0,1
14872,1318,M,PhD,75,Other,74,80,Assist,0,2205.0,1
14873,1318,M,PhD,75,Other,74,81,Assist,0,2391.0,1
14874,1318,M,PhD,75,Other,74,82,Assist,0,2391.0,1
14875,1318,M,PhD,75,Other,74,83,Assoc,0,2595.0,2
14876,1318,M,PhD,75,Other,74,84,Assoc,0,2732.0,2
14877,1318,M,PhD,75,Other,74,85,Assoc,0,2732.0,2
14878,1318,M,PhD,75,Other,74,86,Assoc,0,2814.0,2
14879,1318,M,PhD,75,Other,74,87,Assoc,0,2955.0,2
14880,1318,M,PhD,75,Other,74,88,Assoc,0,3361.0,2
14881,1318,M,PhD,75,Other,74,89,Assoc,0,3700.0,2
14882,1318,M,PhD,75,Other,74,90,Assoc,0,3818.0,2
14883,1318,M,PhD,75,Other,74,91,Assoc,0,3996.0,2
14884,1318,M,PhD,75,Other,74,92,Assoc,0,4171.0,2
14885,1318,M,PhD,75,Other,74,93,Full,0,4676.0,3
14886,1318,M,PhD,75,Other,74,94,Full,0,4676.0,3
14887,1318,M,PhD,75,Other,74,95,Full,0,4881.0,3
14888,1319,M,PhD,66,Other,66,76,Full,0,2714.0,3
14889,1319,M,PhD,66,Other,66,77,Full,0,2984.0,3
14890,1319,M,PhD,66,Other,66,78,Full,0,3133.0,3
14891,1319,M,PhD,66,Other,66,79,Full,0,3474.0,3
14892,1319,M,PhD,66,Other,66,80,Full,0,3744.0,3
14893,1319,M,PhD,66,Other,66,81,Full,0,4230.0,3
14894,1319,M,PhD,66,Other,66,82,Full,0,4479.0,3
14895,1319,M,PhD,66,Other,66,83,Full,0,5149.0,3
14896,1319,M,PhD,66,Other,66,84,Full,0,5267.0,3
14897,1319,M,PhD,66,Other,66,85,Full,0,5342.0,3
14898,1319,M,PhD,66,Other,66,86,Full,0,6081.0,3
14899,1319,M,PhD,66,Other,66,87,Full,0,6388.0,3
14900,1319,M,PhD,66,Other,66,88,Full,0,6573.0,3
14901,1319,M,PhD,66,Other,66,89,Full,0,7032.0,3
14902,1319,M,PhD,66,Other,66,90,Full,0,7360.0,3
14903,1319,M,PhD,66,Other,66,91,Full,0,7702.0,3
14904,1319,M,PhD,66,Other,66,92,Full,0,8155.0,3
14905,1319,M,PhD,66,Other,66,93,Full,1,8759.0,3
14906,1319,M,PhD,66,Other,66,94,Full,1,8759.0,3
14907,1319,M,PhD,66,Other,66,95,Full,1,9143.0,3
14908,1320,M,PhD,84,Other,84,84,Assist,0,3873.0,1
14909,1320,M,PhD,84,Other,84,85,Assist,0,3873.0,1
14910,1320,M,PhD,84,Other,84,86,Assist,0,4844.0,1
14911,1320,M,PhD,84,Other,84,87,Assist,0,5087.0,1
14912,1320,M,PhD,84,Other,84,88,Assist,0,5464.0,1
14913,1320,M,PhD,84,Other,84,89,Assist,0,6280.0,1
14914,1320,M,PhD,84,Other,84,90,Assoc,0,6861.0,2
14915,1320,M,PhD,84,Other,84,91,Assoc,0,7388.0,2
14916,1320,M,PhD,84,Other,84,92,Assoc,0,7823.0,2
14917,1320,M,PhD,84,Other,84,93,Assoc,0,8165.0,2
14918,1320,M,PhD,84,Other,84,94,Full,0,8402.0,3
14919,1320,M,PhD,84,Other,84,95,Full,0,9162.0,3
14920,1321,M,PhD,84,Other,83,83,Assist,0,3406.0,1
14921,1321,M,PhD,84,Other,83,84,Assist,0,3688.0,1
14922,1321,M,PhD,84,Other,83,85,Assist,0,3688.0,1
14923,1321,M,PhD,84,Other,83,86,Assist,0,4023.0,1
14924,1321,M,PhD,84,Other,83,87,Assist,0,4225.0,1
14925,1321,M,PhD,84,Other,83,88,Assist,0,4805.0,1
14926,1321,M,PhD,84,Other,83,89,Assist,0,5763.0,1
14927,1321,M,PhD,84,Other,83,90,Assoc,0,6297.0,2
14928,1321,M,PhD,84,Other,83,91,Assoc,0,6590.0,2
14929,1321,M,PhD,84,Other,83,92,Assoc,0,6977.0,2
14930,1321,M,PhD,84,Other,83,93,Assoc,0,7283.0,2
14931,1321,M,PhD,84,Other,83,94,Assoc,0,7283.0,2
14932,1321,M,PhD,84,Other,83,95,Assoc,0,7885.0,2
14934,1323,M,PhD,82,Other,92,92,Assoc,0,6048.0,2
14935,1323,M,PhD,82,Other,92,93,Assoc,0,6223.0,2
14936,1323,M,PhD,82,Other,92,94,Assoc,0,6223.0,2
14937,1323,M,PhD,82,Other,92,95,Full,0,6781.0,3
14938,1324,M,PhD,78,Arts,80,80,Assist,0,1945.0,1
14939,1324,M,PhD,78,Arts,80,81,Assist,0,2194.0,1
14940,1324,M,PhD,78,Arts,80,82,Assist,0,2323.0,1
14941,1324,M,PhD,78,Arts,80,83,Assist,0,2451.0,1
14942,1324,M,PhD,78,Arts,80,84,Assist,0,2655.0,1
14943,1324,M,PhD,78,Arts,80,85,Assist,0,2655.0,1
14944,1324,M,PhD,78,Arts,80,86,Assoc,0,3246.0,2
14945,1324,M,PhD,78,Arts,80,87,Assoc,0,3409.0,2
14946,1324,M,PhD,78,Arts,80,88,Assoc,0,3559.0,2
14947,1324,M,PhD,78,Arts,80,89,Assoc,0,3863.0,2
14948,1324,M,PhD,78,Arts,80,90,Assoc,0,4101.0,2
14949,1324,M,PhD,78,Arts,80,91,Assoc,0,4544.0,2
14950,1324,M,PhD,78,Arts,80,92,Assoc,0,4743.0,2
14951,1324,M,PhD,78,Arts,80,93,Assoc,0,4951.0,2
14952,1324,M,PhD,78,Arts,80,94,Assoc,0,4951.0,2
14953,1324,M,PhD,78,Arts,80,95,Assoc,0,5318.0,2
14954,1325,M,PhD,64,Other,62,76,Full,0,2376.0,3
14955,1325,M,PhD,64,Other,62,77,Full,0,2628.0,3
14956,1325,M,PhD,64,Other,62,78,Full,0,2714.0,3
14957,1325,M,PhD,64,Other,62,79,Full,0,3032.0,3
14958,1325,M,PhD,64,Other,62,80,Full,0,3250.0,3
14959,1325,M,PhD,64,Other,62,81,Full,0,3723.0,3
14960,1325,M,PhD,64,Other,62,82,Full,0,3831.0,3
14961,1325,M,PhD,64,Other,62,83,Full,0,4101.0,3
14962,1325,M,PhD,64,Other,62,84,Full,0,4378.0,3
14963,1325,M,PhD,64,Other,62,85,Full,0,4378.0,3
14964,1325,M,PhD,64,Other,62,86,Full,0,5431.0,3
14965,1325,M,PhD,64,Other,62,87,Full,0,5703.0,3
14966,1325,M,PhD,64,Other,62,88,Full,0,5786.0,3
14967,1325,M,PhD,64,Other,62,89,Full,0,6103.0,3
14968,1325,M,PhD,64,Other,62,90,Full,0,6388.0,3
14969,1325,M,PhD,64,Other,62,91,Full,0,6684.0,3
14970,1325,M,PhD,64,Other,62,92,Full,0,6878.0,3
14971,1325,M,PhD,64,Other,62,93,Full,0,7078.0,3
14972,1325,M,PhD,64,Other,62,94,Full,0,7078.0,3
14973,1325,M,PhD,64,Other,62,95,Full,0,7283.0,3
14974,1326,M,PhD,67,Other,73,76,Assist,0,1516.0,1
14975,1326,M,PhD,67,Other,73,77,Assist,0,1663.0,1
14976,1326,M,PhD,67,Other,73,78,Assist,0,1763.0,1
14977,1326,M,PhD,67,Other,73,79,Assoc,0,2108.0,2
14978,1326,M,PhD,67,Other,73,80,Assoc,0,2246.0,2
14979,1326,M,PhD,67,Other,73,81,Assoc,0,2492.0,2
14980,1326,M,PhD,67,Other,73,82,Assoc,0,2565.0,2
14981,1326,M,PhD,67,Other,73,83,Assoc,0,2706.0,2
14982,1326,M,PhD,67,Other,73,84,Full,0,3194.0,3
14983,1326,M,PhD,67,Other,73,85,Full,0,3194.0,3
14984,1326,M,PhD,67,Other,73,86,Full,0,3583.0,3
14985,1326,M,PhD,67,Other,73,87,Full,0,3764.0,3
14986,1326,M,PhD,67,Other,73,88,Full,0,3929.0,3
14987,1326,M,PhD,67,Other,73,89,Full,0,4203.0,3
14988,1326,M,PhD,67,Other,73,90,Full,0,4400.0,3
14989,1326,M,PhD,67,Other,73,91,Full,0,4670.0,3
14990,1326,M,PhD,67,Other,73,92,Full,0,4875.0,3
14991,1326,M,PhD,67,Other,73,93,Full,0,5016.0,3
14992,1326,M,PhD,67,Other,73,94,Full,0,5016.0,3
14993,1326,M,PhD,67,Other,73,95,Full,0,5088.0,3
14994,1327,M,PhD,67,Other,63,76,Assoc,0,1875.0,2
14995,1327,M,PhD,67,Other,63,77,Assoc,0,2077.0,2
14996,1327,M,PhD,67,Other,63,78,Assoc,0,2180.0,2
14997,1327,M,PhD,67,Other,63,79,Assoc,0,2411.0,2
14998,1327,M,PhD,67,Other,63,80,Assoc,0,2603.0,2
14999,1327,M,PhD,67,Other,63,81,Full,0,3005.0,3
15000,1327,M,PhD,67,Other,63,82,Full,0,3228.0,3
15001,1327,M,PhD,67,Other,63,83,Full,0,3406.0,3
15002,1327,M,PhD,67,Other,63,84,Full,0,3688.0,3
15003,1327,M,PhD,67,Other,63,85,Full,0,3688.0,3
15004,1327,M,PhD,67,Other,63,86,Full,0,3799.0,3
15005,1327,M,PhD,67,Other,63,87,Full,0,3990.0,3
15006,1327,M,PhD,67,Other,63,88,Full,0,4105.0,3
15007,1327,M,PhD,67,Other,63,89,Full,0,4456.0,3
15008,1327,M,PhD,67,Other,63,90,Full,0,4731.0,3
15009,1327,M,PhD,67,Other,63,91,Full,0,4951.0,3
15010,1327,M,PhD,67,Other,63,92,Full,0,5095.0,3
15011,1327,M,PhD,67,Other,63,93,Full,0,5551.0,3
15012,1327,M,PhD,67,Other,63,94,Full,0,5551.0,3
15013,1327,M,PhD,67,Other,63,95,Full,0,5878.0,3
15014,1328,M,PhD,85,Other,88,88,Assist,0,3662.0,1
15015,1328,M,PhD,85,Other,88,89,Assist,0,3700.0,1
15016,1328,M,PhD,85,Other,88,90,Assist,0,3873.0,1
15017,1328,M,PhD,85,Other,88,91,Assist,0,4053.0,1
15018,1328,M,PhD,85,Other,88,92,Assist,0,4231.0,1
15019,1328,M,PhD,85,Other,88,93,Assist,0,4353.0,1
15020,1328,M,PhD,85,Other,88,94,Assist,0,4353.0,1
15021,1328,M,PhD,85,Other,88,95,Assoc,0,4812.0,2
15022,1329,M,PhD,90,Prof,91,91,Assist,0,5318.0,1
15023,1329,M,PhD,90,Prof,91,92,Assist,0,5472.0,1
15024,1329,M,PhD,90,Prof,91,93,Assist,0,5631.0,1
15025,1329,M,PhD,90,Prof,91,94,Assist,0,5631.0,1
15026,1329,M,PhD,90,Prof,91,95,Assist,0,6048.0,1
15027,1330,M,PhD,87,Other,91,91,Assist,0,3559.0,1
15028,1330,M,PhD,87,Other,91,92,Assist,0,3715.0,1
15029,1330,M,PhD,87,Other,91,93,Assist,0,3878.0,1
15030,1330,M,PhD,87,Other,91,94,Assoc,0,3991.0,2
15031,1330,M,PhD,87,Other,91,95,Assoc,0,4165.0,2
15032,1331,M,PhD,83,Prof,83,83,Assist,0,3322.0,1
15033,1331,M,PhD,83,Prof,83,84,Assist,0,3534.0,1
15034,1331,M,PhD,83,Prof,83,85,Assist,0,3534.0,1
15035,1331,M,PhD,83,Prof,83,86,Assist,0,3854.0,1
15036,1331,M,PhD,83,Prof,83,87,Assist,0,4047.0,1
15037,1331,M,PhD,83,Prof,83,88,Assist,0,4165.0,1
15038,1331,M,PhD,83,Prof,83,89,Assoc,0,4651.0,2
15039,1331,M,PhD,83,Prof,83,90,Assoc,0,5229.0,2
15040,1331,M,PhD,83,Prof,83,91,Assoc,0,5551.0,2
15041,1331,M,PhD,83,Prof,83,92,Assoc,0,5794.0,2
15042,1331,M,PhD,83,Prof,83,93,Assoc,0,5962.0,2
15043,1331,M,PhD,83,Prof,83,94,Assoc,0,5962.0,2
15044,1331,M,PhD,83,Prof,83,95,Full,0,6684.0,3
15045,1332,M,PhD,78,Arts,87,87,Assoc,0,3990.0,2
15046,1332,M,PhD,78,Arts,87,88,Assoc,0,3990.0,2
15047,1332,M,PhD,78,Arts,87,89,Assoc,0,4247.761,2
15048,1332,M,PhD,78,Arts,87,90,Assoc,0,4468.0,2
15049,1332,M,PhD,78,Arts,87,91,Assoc,0,4812.0,2
15050,1332,M,PhD,78,Arts,87,92,Assoc,0,4951.0,2
15051,1332,M,PhD,78,Arts,87,93,Assoc,0,5242.0,2
15052,1332,M,PhD,78,Arts,87,94,Assoc,0,5242.0,2
15053,1332,M,PhD,78,Arts,87,95,Assoc,0,5551.0,2
15054,1333,M,PhD,72,Arts,88,88,Full,0,5235.0,3
15055,1333,M,PhD,72,Arts,88,89,Full,0,5653.731,3
15056,1333,M,PhD,72,Arts,88,90,Full,0,5863.0,3
15057,1333,M,PhD,72,Arts,88,91,Full,0,6048.0,3
15058,1333,M,PhD,72,Arts,88,92,Full,0,6313.0,3
15059,1333,M,PhD,72,Arts,88,93,Full,0,6496.0,3
15060,1333,M,PhD,72,Arts,88,94,Full,0,6496.0,3
15061,1333,M,PhD,72,Arts,88,95,Full,0,6781.0,3
15062,1334,F,PhD,86,Arts,89,89,Assist,0,3495.0,1
15063,1334,F,PhD,86,Arts,89,90,Assist,0,3555.0,1
15064,1334,F,PhD,86,Arts,89,91,Assist,0,3774.0,1
15065,1334,F,PhD,86,Arts,89,92,Assoc,0,4112.0,2
15066,1334,F,PhD,86,Arts,89,93,Assoc,0,4881.0,2
15067,1334,F,PhD,86,Arts,89,94,Assoc,0,4881.0,2
15068,1334,F,PhD,86,Arts,89,95,Assoc,0,5095.0,2
15069,1335,M,PhD,90,Prof,89,89,Assist,0,4996.0,1
15070,1335,M,PhD,90,Prof,89,90,Assist,0,5082.0,1
15071,1335,M,PhD,90,Prof,89,91,Assist,0,5472.0,1
15072,1335,M,PhD,90,Prof,89,92,Assist,0,5712.0,1
15073,1335,M,PhD,90,Prof,89,93,Assist,0,5878.0,1
15074,1335,M,PhD,90,Prof,89,94,Assist,0,5878.0,1
15075,1335,M,PhD,90,Prof,89,95,Assoc,0,6313.0,2
15076,1336,M,PhD,84,Other,88,88,Assoc,0,3818.0,2
15077,1336,M,PhD,84,Other,88,89,Assoc,0,4085.0,2
15078,1336,M,PhD,84,Other,88,90,Assoc,0,4337.0,2
15079,1336,M,PhD,84,Other,88,91,Assoc,0,4538.0,2
15080,1336,M,PhD,84,Other,88,92,Assoc,0,4670.0,2
15081,1336,M,PhD,84,Other,88,93,Assoc,0,4945.0,2
15082,1336,M,PhD,84,Other,88,94,Full,0,5088.0,3
15083,1336,M,PhD,84,Other,88,95,Full,0,6624.0,3
15084,1337,M,PhD,65,Other,53,76,Full,0,4077.0,3
15085,1337,M,PhD,65,Other,53,77,Full,0,4372.0,3
15086,1337,M,PhD,65,Other,53,78,Full,0,4528.0,3
15087,1337,M,PhD,65,Other,53,79,Full,0,4866.0,3
15088,1337,M,PhD,65,Other,53,80,Full,0,5178.0,3
15089,1337,M,PhD,65,Other,53,81,Full,0,5637.0,3
15090,1337,M,PhD,65,Other,53,82,Full,0,5883.0,3
15091,1337,M,PhD,65,Other,53,83,Full,0,6207.0,3
15092,1337,M,PhD,65,Other,53,84,Full,0,6350.0,3
15093,1337,M,PhD,65,Other,53,85,Full,0,6350.0,3
15094,1337,M,PhD,65,Other,53,86,Full,0,7024.0,3
15095,1337,M,PhD,65,Other,53,87,Full,0,7377.0,3
15096,1337,M,PhD,65,Other,53,88,Full,0,7377.0,3
15097,1337,M,PhD,65,Other,53,89,Full,0,8122.0,3
15098,1337,M,PhD,65,Other,53,90,Full,0,8502.0,3
15099,1337,M,PhD,65,Other,53,91,Full,0,9025.0,3
15100,1337,M,PhD,65,Other,53,92,Full,0,9286.0,3
15101,1337,M,PhD,65,Other,53,93,Full,0,9556.0,3
15102,1337,M,PhD,65,Other,53,94,Full,0,9556.0,3
15103,1337,M,PhD,65,Other,53,95,Full,0,9974.0,3
15104,1338,M,PhD,60,Other,71,76,Assoc,0,1839.0,2
15105,1338,M,PhD,60,Other,71,77,Assoc,0,2019.0,2
15106,1338,M,PhD,60,Other,71,78,Assoc,0,2136.0,2
15107,1338,M,PhD,60,Other,71,79,Assoc,0,2327.0,2
15108,1338,M,PhD,60,Other,71,80,Assoc,0,2552.0,2
15109,1338,M,PhD,60,Other,71,81,Assoc,0,2879.0,2
15110,1338,M,PhD,60,Other,71,82,Assoc,0,2879.0,2
15111,1338,M,PhD,60,Other,71,83,Assoc,0,3125.0,2
15112,1338,M,PhD,60,Other,71,84,Assoc,0,3290.0,2
15113,1338,M,PhD,60,Other,71,85,Assoc,0,3290.0,2
15114,1338,M,PhD,60,Other,71,86,Assoc,0,3389.0,2
15115,1338,M,PhD,60,Other,71,87,Assoc,0,3559.0,2
15116,1338,M,PhD,60,Other,71,88,Assoc,0,3662.0,2
15117,1338,M,PhD,60,Other,71,89,Assoc,0,3918.0,2
15118,1338,M,PhD,60,Other,71,90,Assoc,0,4042.667,2
15119,1338,M,PhD,60,Other,71,91,Assoc,0,4112.0,2
15120,1338,M,PhD,60,Other,71,92,Assoc,0,4112.0,2
15121,1338,M,PhD,60,Other,71,93,Assoc,0,4112.0,2
15122,1338,M,PhD,60,Other,71,94,Assoc,0,4112.0,2
15123,1338,M,PhD,60,Other,71,95,Assoc,0,4112.0,2
15124,1340,M,PhD,75,Prof,78,78,Assist,0,2206.0,1
15125,1340,M,PhD,75,Prof,78,79,Assist,0,2446.0,1
15126,1340,M,PhD,75,Prof,78,80,Assist,0,2632.0,1
15127,1340,M,PhD,75,Prof,78,81,Assist,0,2917.0,1
15128,1340,M,PhD,75,Prof,78,82,Assoc,0,3087.5,2
15129,1340,M,PhD,75,Prof,78,83,Assoc,0,3401.0,2
15130,1340,M,PhD,75,Prof,78,84,Assoc,0,3683.0,2
15131,1340,M,PhD,75,Prof,78,85,Assoc,0,3683.0,2
15132,1340,M,PhD,75,Prof,78,86,Assoc,0,4316.0,2
15133,1340,M,PhD,75,Prof,78,87,Assoc,0,4944.0,2
15134,1340,M,PhD,75,Prof,78,88,Assoc,0,5087.0,2
15135,1340,M,PhD,75,Prof,78,89,Assoc,0,5443.0,2
15136,1340,M,PhD,75,Prof,78,90,Full,0,6388.0,3
15137,1340,M,PhD,75,Prof,78,91,Full,0,6878.0,3
15138,1340,M,PhD,75,Prof,78,92,Full,0,7078.0,3
15139,1340,M,PhD,75,Prof,78,93,Full,0,7283.0,3
15140,1340,M,PhD,75,Prof,78,94,Full,0,7283.0,3
15141,1340,M,PhD,75,Prof,78,95,Full,0,7712.0,3
15142,1342,M,PhD,83,Other,88,88,Assist,0,3933.0,1
15143,1342,M,PhD,83,Other,88,89,Assist,0,3975.0,1
15144,1342,M,PhD,83,Other,88,90,Assist,0,4281.0,1
15145,1342,M,PhD,83,Other,88,91,Assoc,0,4743.0,2
15146,1342,M,PhD,83,Other,88,92,Assoc,0,4951.0,2
15147,1342,M,PhD,83,Other,88,93,Assoc,0,5168.0,2
15148,1342,M,PhD,83,Other,88,94,Assoc,0,5168.0,2
15149,1342,M,PhD,83,Other,88,95,Full,0,5794.0,3
15150,1343,M,PhD,72,Other,72,76,Assist,0,1743.0,1
15151,1343,M,PhD,72,Other,72,77,Assoc,0,1997.0,2
15152,1343,M,PhD,72,Other,72,78,Assoc,0,2120.0,2
15153,1343,M,PhD,72,Other,72,79,Assoc,0,2369.0,2
15154,1343,M,PhD,72,Other,72,80,Assoc,0,2582.0,2
15155,1343,M,PhD,72,Other,72,81,Assoc,0,2879.0,2
15156,1343,M,PhD,72,Other,72,82,Full,0,3092.0,3
15157,1343,M,PhD,72,Other,72,83,Full,0,3357.0,3
15158,1343,M,PhD,72,Other,72,84,Full,0,3434.0,3
15159,1343,M,PhD,72,Other,72,85,Full,0,3333.0,3
15160,1343,M,PhD,72,Other,72,86,Full,0,3904.0,3
15161,1343,M,PhD,72,Other,72,87,Full,0,4101.0,3
15162,1343,M,PhD,72,Other,72,88,Full,0,4281.0,3
15163,1343,M,PhD,72,Other,72,89,Full,1,5682.0,3
15164,1343,M,PhD,72,Other,72,90,Full,1,6208.0,3
15165,1343,M,PhD,72,Other,72,91,Full,1,6878.0,3
15166,1343,M,PhD,72,Other,72,92,Full,1,7206.0,3
15167,1343,M,PhD,72,Other,72,93,Full,1,7436.0,3
15168,1343,M,PhD,72,Other,72,94,Full,1,7867.0,3
15169,1343,M,PhD,72,Other,72,95,Full,1,8323.0,3
15170,1344,M,PhD,70,Other,73,76,Assist,0,1464.0,1
15171,1344,M,PhD,70,Other,73,77,Assist,0,1748.571,1
15172,1344,M,PhD,70,Other,73,80,Assoc,0,2346.667,2
15173,1344,M,PhD,70,Other,73,81,Assoc,0,2603.333,2
15174,1344,M,PhD,70,Other,73,82,Assoc,0,2793.333,2
15175,1344,M,PhD,70,Other,73,84,Full,0,3632.0,3
15176,1344,M,PhD,70,Other,73,85,Full,0,3632.0,3
15177,1344,M,PhD,70,Other,73,86,Full,0,5354.0,3
15178,1344,M,PhD,70,Other,73,87,Full,0,5623.0,3
15179,1344,M,PhD,70,Other,73,88,Full,0,5786.0,3
15180,1344,M,PhD,70,Other,73,89,Full,0,6190.0,3
15181,1344,M,PhD,70,Other,73,90,Full,0,6480.0,3
15182,1344,M,PhD,70,Other,73,91,Full,0,6781.0,3
15183,1344,M,PhD,70,Other,73,92,Full,0,6977.0,3
15184,1344,M,PhD,70,Other,73,93,Full,0,7180.0,3
15185,1344,M,PhD,70,Other,73,94,Full,0,7180.0,3
15186,1344,M,PhD,70,Other,73,95,Full,0,7388.0,3
15187,1345,M,PhD,77,Other,78,78,Assist,0,2278.0,1
15188,1345,M,PhD,77,Other,78,79,Assist,0,2583.0,1
15189,1345,M,PhD,77,Other,78,80,Assist,0,2824.0,1
15190,1345,M,PhD,77,Other,78,81,Assist,0,3137.0,1
15191,1345,M,PhD,77,Other,78,82,Assoc,0,3831.0,2
15192,1345,M,PhD,77,Other,78,83,Assoc,0,4042.0,2
15193,1345,M,PhD,77,Other,78,84,Assoc,0,4442.0,2
15194,1345,M,PhD,77,Other,78,85,Assoc,0,4442.0,2
15195,1345,M,PhD,77,Other,78,86,Assoc,0,4914.0,2
15196,1345,M,PhD,77,Other,78,87,Assoc,0,5160.0,2
15197,1345,M,PhD,77,Other,78,88,Assoc,0,5235.0,2
15198,1345,M,PhD,77,Other,78,89,Assoc,0,5443.0,2
15199,1345,M,PhD,77,Other,78,90,Assoc,0,5780.0,2
15200,1345,M,PhD,77,Other,78,91,Assoc,0,6048.0,2
15201,1345,M,PhD,77,Other,78,92,Assoc,0,6135.0,2
15202,1345,M,PhD,77,Other,78,93,Assoc,0,6135.0,2
15203,1345,M,PhD,77,Other,78,94,Assoc,0,6135.0,2
15204,1345,M,PhD,77,Other,78,95,Assoc,0,6223.0,2
15205,1346,F,PhD,71,Other,90,90,Full,0,4849.0,3
15206,1346,F,PhD,71,Other,90,91,Full,0,5088.0,3
15207,1346,F,PhD,71,Other,90,92,Full,0,5311.0,3
15208,1346,F,PhD,71,Other,90,93,Full,0,5465.0,3
15209,1346,F,PhD,71,Other,90,94,Full,0,5465.0,3
15210,1346,F,PhD,71,Other,90,95,Full,1,6320.0,3
15211,1347,M,PhD,92,Arts,90,90,Assist,0,4160.0,1
15212,1347,M,PhD,92,Arts,90,91,Assist,0,4231.0,1
15213,1347,M,PhD,92,Arts,90,92,Assist,0,4353.0,1
15214,1347,M,PhD,92,Arts,90,93,Assist,0,4610.0,1
15215,1347,M,PhD,92,Arts,90,94,Assist,0,4610.0,1
15216,1347,M,PhD,92,Arts,90,95,Assist,0,4812.0,1
15218,1349,M,PhD,61,Other,68,76,Full,0,2768.0,3
15219,1349,M,PhD,61,Other,68,77,Full,0,3066.0,3
15220,1349,M,PhD,61,Other,68,78,Full,0,3202.0,3
15221,1349,M,PhD,61,Other,68,79,Full,0,3605.455,3
15222,1349,M,PhD,61,Other,68,80,Full,0,3905.0,3
15223,1349,M,PhD,61,Other,68,81,Full,0,4485.0,3
15224,1349,M,PhD,61,Other,68,82,Full,0,4615.0,3
15225,1349,M,PhD,61,Other,68,83,Full,0,4869.0,3
15226,1349,M,PhD,61,Other,68,84,Full,0,5274.0,3
15227,1349,M,PhD,61,Other,68,85,Full,0,5274.0,3
15228,1349,M,PhD,61,Other,68,86,Full,0,6265.0,3
15229,1349,M,PhD,61,Other,68,87,Full,0,6580.0,3
15230,1349,M,PhD,61,Other,68,88,Full,0,6771.0,3
15231,1349,M,PhD,61,Other,68,89,Full,0,7244.0,3
15232,1349,M,PhD,61,Other,68,90,Full,0,7583.0,3
15233,1349,M,PhD,61,Other,68,91,Full,0,7935.0,3
15234,1349,M,PhD,61,Other,68,92,Full,0,8165.0,3
15235,1349,M,PhD,61,Other,68,93,Full,0,8402.0,3
15236,1349,M,PhD,61,Other,68,94,Full,0,8402.0,3
15237,1349,M,PhD,61,Other,68,95,Full,0,8646.0,3
15238,1351,F,PhD,84,Arts,85,85,Assist,0,2667.0,1
15239,1351,F,PhD,84,Arts,85,86,Assist,0,2774.0,1
15240,1351,F,PhD,84,Arts,85,87,Assist,0,2913.0,1
15241,1351,F,PhD,84,Arts,85,88,Assist,0,2998.0,1
15242,1351,F,PhD,84,Arts,85,89,Assist,0,3254.0,1
15243,1351,F,PhD,84,Arts,85,90,Assist,0,3505.0,1
15244,1351,F,PhD,84,Arts,85,91,Assoc,0,3828.0,2
15245,1351,F,PhD,84,Arts,85,92,Assoc,0,4171.0,2
15246,1351,F,PhD,84,Arts,85,93,Assoc,0,4292.0,2
15247,1351,F,PhD,84,Arts,85,94,Assoc,0,4292.0,2
15248,1351,F,PhD,84,Arts,85,95,Assoc,0,4416.0,2
15249,1352,M,PhD,77,Other,84,84,Assoc,0,3688.0,2
15250,1352,M,PhD,77,Other,84,85,Assoc,0,3688.0,2
15251,1352,M,PhD,77,Other,84,86,Assoc,0,4081.0,2
15252,1352,M,PhD,77,Other,84,87,Assoc,0,4285.0,2
15253,1352,M,PhD,77,Other,84,88,Assoc,0,4805.0,2
15254,1352,M,PhD,77,Other,84,89,Assoc,0,5141.0,2
15255,1352,M,PhD,77,Other,84,90,Assoc,0,5381.0,2
15256,1352,M,PhD,77,Other,84,91,Assoc,0,5711.714,2
15257,1352,M,PhD,77,Other,84,92,Full,0,6781.0,3
