case,id,sex,deg,yrdeg,field,startyr,year,rank,admin,salary,first_associate_year,promotion_year
15295,1359,F,PhD,85,Other,88,88,Assist,0,3505.0,91,95
15296,1359,F,PhD,85,Other,88,89,Assist,0,3803.0,91,95
15297,1359,F,PhD,85,Other,88,90,Assist,0,4096.0,91,95
15298,1359,F,PhD,85,Other,88,91,Assoc,0,4538.0,91,95
15299,1359,F,PhD,85,Other,88,92,Assoc,0,4806.0,91,95
15300,1359,F,PhD,85,Other,88,93,Assoc,0,4945.0,91,95
15301,1359,F,PhD,85,Other,88,94,Assoc,0,4945.0,91,95
15302,1359,F,PhD,85,Other,88,95,Full,0,6676.0,91,95
15404,1368,M,PhD,77,Prof,86,86,Assoc,0,4708.0,86,88
15405,1368,M,PhD,77,Prof,86,87,Assoc,0,4944.0,86,88
15406,1368,M,PhD,77,Prof,86,88,Full,0,5087.0,86,88
15407,1368,M,PhD,77,Prof,86,89,Full,0,5443.0,86,88
15408,1368,M,PhD,77,Prof,86,90,Full,0,5698.0,86,88
15409,1368,M,PhD,77,Prof,86,91,Full,0,6048.0,86,88
15410,1368,M,PhD,77,Prof,86,92,Full,0,6781.0,86,88
15411,1368,M,PhD,77,Prof,86,93,Full,0,6977.0,86,88
15412,1368,M,PhD,77,Prof,86,94,Full,0,6977.0,86,88
15413,1368,M,PhD,77,Prof,86,95,Full,0,7283.0,86,88
15453,1374,M,PhD,75,Other,77,77,Assist,0,1773.0,80,84
15454,1374,M,PhD,75,Other,77,78,Assist,0,1866.0,80,84
15455,1374,M,PhD,75,Other,77,79,Assist,0,2120.0,80,84
15456,1374,M,PhD,75,Other,77,80,Assoc,0,2376.0,80,84
15457,1374,M,PhD,75,Other,77,81,Assoc,0,2605.0,80,84
15458,1374,M,PhD,75,Other,77,82,Assoc,0,2719.0,80,84
15459,1374,M,PhD,75,Other,77,83,Assoc,0,3125.0,80,84
15460,1374,M,PhD,75,Other,77,84,Full,0,3586.0,80,84
15461,1374,M,PhD,75,Other,77,85,Full,0,3586.0,80,84
15462,1374,M,PhD,75,Other,77,86,Full,0,4023.0,80,84
15463,1374,M,PhD,75,Other,77,87,Full,0,4225.0,80,84
15464,1374,M,PhD,75,Other,77,88,Full,1,4347.0,80,84
15465,1374,M,PhD,75,Other,77,89,Full,1,4925.0,80,84
15466,1374,M,PhD,75,Other,77,90,Full,1,5229.0,80,84
15467,1374,M,PhD,75,Other,77,91,Full,1,6590.0,80,84
15468,1374,M,PhD,75,Other,77,92,Full,0,6781.0,80,84
15469,1374,M,PhD,75,Other,77,93,Full,1,6977.0,80,84
15470,1374,M,PhD,75,Other,77,94,Full,0,6977.0,80,84
15471,1374,M,PhD,75,Other,77,95,Full,1,7283.0,80,84
15492,1376,F,PhD,81,Other,86,86,Assoc,0,4156.471,86,93
15493,1376,F,PhD,81,Other,86,87,Assoc,0,3711.0,86,93
15494,1376,F,PhD,81,Other,86,88,Assoc,1,4281.0,86,93
15495,1376,F,PhD,81,Other,86,89,Assoc,1,4580.0,86,93
15496,1376,F,PhD,81,Other,86,90,Assoc,1,4933.0,86,93
15497,1376,F,PhD,81,Other,86,91,Assoc,1,5388.0,86,93
15498,1376,F,PhD,81,Other,86,92,Assoc,1,5627.0,86,93
15499,1376,F,PhD,81,Other,86,93,Full,1,6216.0,86,93
15500,1376,F,PhD,81,Other,86,94,Full,1,6216.0,86,93
15501,1376,F,PhD,81,Other,86,95,Full,0,7180.0,86,93
15502,1377,M,PhD,73,Other,75,76,Assist,0,1592.0,78,82
15503,1377,M,PhD,73,Other,75,77,Assist,0,1754.0,78,82
15504,1377,M,PhD,73,Other,75,78,Assoc,0,1980.0,78,82
15505,1377,M,PhD,73,Other,75,79,Assoc,0,2500.0,78,82
15506,1377,M,PhD,73,Other,75,80,Assoc,0,2642.0,78,82
15507,1377,M,PhD,73,Other,75,81,Assoc,0,2879.0,78,82
15508,1377,M,PhD,73,Other,75,82,Full,0,3137.0,78,82
15509,1377,M,PhD,73,Other,75,83,Full,0,3310.0,78,82
15510,1377,M,PhD,73,Other,75,84,Full,0,3534.0,78,82
15511,1377,M,PhD,73,Other,75,85,Full,0,3534.0,78,82
15512,1377,M,PhD,73,Other,75,86,Full,0,4199.0,78,82
15513,1377,M,PhD,73,Other,75,87,Full,0,4410.0,78,82
15514,1377,M,PhD,73,Other,75,88,Full,0,4538.0,78,82
15515,1377,M,PhD,73,Other,75,89,Full,0,4786.0,78,82
15516,1377,M,PhD,73,Other,75,90,Full,0,4939.0,78,82
15517,1377,M,PhD,73,Other,75,91,Full,1,5388.0,78,82
15518,1377,M,PhD,73,Other,75,92,Full,1,5747.0,78,82
15519,1377,M,PhD,73,Other,75,93,Full,1,5991.0,78,82
15520,1377,M,PhD,73,Other,75,94,Full,1,6991.0,78,82
15521,1377,M,PhD,73,Other,75,95,Full,1,11783.0,78,82
15522,1378,M,PhD,76,Other,76,76,Assist,0,1563.0,83,86
15523,1378,M,PhD,76,Other,76,77,Assist,0,1717.0,83,86
15524,1378,M,PhD,76,Other,76,78,Assist,0,1791.0,83,86
15525,1378,M,PhD,76,Other,76,79,Assist,0,1959.0,83,86
15526,1378,M,PhD,76,Other,76,80,Assist,0,2121.0,83,86
15527,1378,M,PhD,76,Other,76,82,Assist,0,2448.485,83,86
15528,1378,M,PhD,76,Other,76,83,Assoc,0,2708.0,83,86
15529,1378,M,PhD,76,Other,76,84,Assoc,0,3290.0,83,86
15530,1378,M,PhD,76,Other,76,85,Assoc,0,3290.0,83,86
15531,1378,M,PhD,76,Other,76,86,Full,0,3909.0,83,86
15532,1378,M,PhD,76,Other,76,87,Full,0,4105.0,83,86
15533,1378,M,PhD,76,Other,76,88,Full,0,4410.0,83,86
15534,1378,M,PhD,76,Other,76,89,Full,0,4996.0,83,86
15535,1378,M,PhD,76,Other,76,90,Full,0,5305.0,83,86
15536,1378,M,PhD,76,Other,76,91,Full,0,5878.0,83,86
15537,1378,M,PhD,76,Other,76,92,Full,0,6313.0,83,86
15538,1378,M,PhD,76,Other,76,93,Full,0,6496.0,83,86
15539,1378,M,PhD,76,Other,76,94,Full,0,6496.0,83,86
15540,1378,M,PhD,76,Other,76,95,Full,0,6977.0,83,86
15561,1380,M,PhD,74,Other,74,76,Assoc,0,1803.0,76,82
15562,1380,M,PhD,74,Other,74,77,Assoc,0,2019.0,76,82
15563,1380,M,PhD,74,Other,74,78,Assoc,0,2176.0,76,82
15564,1380,M,PhD,74,Other,74,79,Assoc,0,2454.0,76,82
15565,1380,M,PhD,74,Other,74,80,Assoc,0,2686.0,76,82
15566,1380,M,PhD,74,Other,74,81,Assoc,0,3092.0,76,82
15567,1380,M,PhD,74,Other,74,82,Full,0,3417.0,76,82
15568,1380,M,PhD,74,Other,74,83,Full,0,3710.0,76,82
15569,1380,M,PhD,74,Other,74,84,Full,0,4505.0,76,82
15570,1380,M,PhD,74,Other,74,85,Full,0,4505.0,76,82
15571,1380,M,PhD,74,Other,74,86,Full,0,4914.0,76,82
15572,1380,M,PhD,74,Other,74,87,Full,0,5160.0,76,82
15573,1380,M,PhD,74,Other,74,88,Full,0,5310.0,76,82
15574,1380,M,PhD,74,Other,74,89,Full,0,5846.0,76,82
15575,1380,M,PhD,74,Other,74,90,Full,0,6120.0,76,82
15576,1380,M,PhD,74,Other,74,91,Full,0,6404.0,76,82
15577,1380,M,PhD,74,Other,74,92,Full,0,6590.0,76,82
15578,1380,M,PhD,74,Other,74,93,Full,1,7388.0,76,82
15579,1380,M,PhD,74,Other,74,94,Full,1,7388.0,76,82
15580,1380,M,PhD,74,Other,74,95,Full,1,7935.0,76,82
15595,1384,M,PhD,70,Prof,70,76,Assoc,0,1875.0,76,79
15596,1384,M,PhD,70,Prof,70,77,Assoc,0,2216.0,76,79
15597,1384,M,PhD,70,Prof,70,78,Assoc,0,2378.0,76,79
15598,1384,M,PhD,70,Prof,70,79,Full,0,2805.0,76,79
15599,1384,M,PhD,70,Prof,70,80,Full,0,3058.0,76,79
15600,1384,M,PhD,70,Prof,70,81,Full,0,3517.0,76,79
15601,1384,M,PhD,70,Prof,70,82,Full,0,3777.0,76,79
15602,1384,M,PhD,70,Prof,70,83,Full,0,4101.0,76,79
15603,1384,M,PhD,70,Prof,70,84,Full,0,4442.0,76,79
15604,1384,M,PhD,70,Prof,70,85,Full,0,4442.0,76,79
15605,1384,M,PhD,70,Prof,70,86,Full,0,5588.0,76,79
15606,1384,M,PhD,70,Prof,70,87,Full,0,5869.0,76,79
15607,1384,M,PhD,70,Prof,70,88,Full,0,6126.0,76,79
15608,1384,M,PhD,70,Prof,70,89,Full,0,6555.0,76,79
15609,1384,M,PhD,70,Prof,70,90,Full,0,7162.0,76,79
15610,1384,M,PhD,70,Prof,70,91,Full,0,7494.0,76,79
15611,1384,M,PhD,70,Prof,70,92,Full,0,7823.0,76,79
15612,1384,M,PhD,70,Prof,70,93,Full,0,8049.0,76,79
15613,1384,M,PhD,70,Prof,70,94,Full,0,8049.0,76,79
15614,1384,M,PhD,70,Prof,70,95,Full,0,8283.0,76,79
15615,1385,M,PhD,78,Other,87,87,Assoc,0,4285.0,87,95
15616,1385,M,PhD,78,Other,87,88,Assoc,0,4285.0,87,95
15617,1385,M,PhD,78,Other,87,89,Assoc,0,4585.0,87,95
15618,1385,M,PhD,78,Other,87,90,Assoc,0,4800.0,87,95
15619,1385,M,PhD,78,Other,87,91,Assoc,0,5022.0,87,95
15620,1385,M,PhD,78,Other,87,92,Assoc,0,5168.0,87,95
15621,1385,M,PhD,78,Other,87,93,Assoc,0,5472.0,87,95
15622,1385,M,PhD,78,Other,87,94,Assoc,0,5472.0,87,95
15623,1385,M,PhD,78,Other,87,95,Full,0,5962.0,87,95
15647,1388,M,PhD,72,Other,74,76,Assist,0,1623.0,79,85
15648,1388,M,PhD,72,Other,74,77,Assist,0,1791.0,79,85
15649,1388,M,PhD,72,Other,74,78,Assist,0,1904.0,79,85
15650,1388,M,PhD,72,Other,74,79,Assoc,0,2120.0,79,85
15651,1388,M,PhD,72,Other,74,80,Assoc,0,2290.0,79,85
15652,1388,M,PhD,72,Other,74,81,Assoc,0,2566.667,79,85
15653,1388,M,PhD,72,Other,74,82,Assoc,0,2719.0,79,85
15654,1388,M,PhD,72,Other,74,83,Assoc,0,2952.0,79,85
15655,1388,M,PhD,72,Other,74,84,Assoc,0,3152.0,79,85
15656,1388,M,PhD,72,Other,74,85,Full,0,3243.0,79,85
15657,1388,M,PhD,72,Other,74,86,Full,0,3745.0,79,85
15658,1388,M,PhD,72,Other,74,87,Full,0,3933.0,79,85
15659,1388,M,PhD,72,Other,74,88,Full,0,4105.0,79,85
15660,1388,M,PhD,72,Other,74,89,Full,1,5215.0,79,85
15661,1388,M,PhD,72,Other,74,90,Full,1,5458.0,79,85
15662,1388,M,PhD,72,Other,74,91,Full,1,5794.0,79,85
15663,1388,M,PhD,72,Other,74,92,Full,1,5962.0,79,85
15664,1388,M,PhD,72,Other,74,93,Full,1,6135.0,79,85
15665,1388,M,PhD,72,Other,74,94,Full,0,6878.0,79,85
15666,1388,M,PhD,72,Other,74,95,Full,0,7078.0,79,85
15667,1389,F,PhD,71,Arts,71,76,Assist,0,1623.0,77,84
15668,1389,F,PhD,71,Arts,71,77,Assoc,0,1866.0,77,84
15669,1389,F,PhD,71,Arts,71,78,Assoc,0,1980.0,77,84
15670,1389,F,PhD,71,Arts,71,79,Assoc,0,2161.0,77,84
15671,1389,F,PhD,71,Arts,71,80,Assoc,0,2290.0,77,84
15672,1389,F,PhD,71,Arts,71,81,Assoc,0,2496.0,77,84
15673,1389,F,PhD,71,Arts,71,82,Assoc,0,2496.0,77,84
15674,1389,F,PhD,71,Arts,71,83,Assoc,0,2787.0,77,84
15675,1389,F,PhD,71,Arts,71,84,Full,0,3290.0,77,84
15676,1389,F,PhD,71,Arts,71,85,Full,0,3273.134,77,84
15677,1389,F,PhD,71,Arts,71,86,Full,0,3745.0,77,84
15678,1389,F,PhD,71,Arts,71,87,Full,0,3933.0,77,84
15679,1389,F,PhD,71,Arts,71,88,Full,0,4669.0,77,84
15680,1389,F,PhD,71,Arts,71,89,Full,0,4855.0,77,84
15681,1389,F,PhD,71,Arts,71,90,Full,0,5229.0,77,84
15682,1389,F,PhD,71,Arts,71,91,Full,0,5551.0,77,84
15683,1389,F,PhD,71,Arts,71,92,Full,0,5712.0,77,84
15684,1389,F,PhD,71,Arts,71,93,Full,0,5878.0,77,84
15685,1389,F,PhD,71,Arts,71,94,Full,0,5878.0,77,84
15686,1389,F,PhD,71,Arts,71,95,Full,0,6135.0,77,84
15687,1391,M,PhD,78,Prof,78,78,Assist,0,1700.0,84,90
15688,1391,M,PhD,78,Prof,78,79,Assist,0,1964.0,84,90
15689,1391,M,PhD,78,Prof,78,80,Assist,0,2147.0,84,90
15690,1391,M,PhD,78,Prof,78,81,Assist,0,2357.0,84,90
15691,1391,M,PhD,78,Prof,78,82,Assist,0,2496.0,84,90
15692,1391,M,PhD,78,Prof,78,83,Assist,0,2633.0,84,90
15693,1391,M,PhD,78,Prof,78,84,Assoc,0,2977.0,84,90
15694,1391,M,PhD,78,Prof,78,85,Assoc,0,2977.0,84,90
15695,1391,M,PhD,78,Prof,78,86,Assoc,0,3537.0,84,90
15696,1391,M,PhD,78,Prof,78,87,Assoc,0,3715.0,84,90
15697,1391,M,PhD,78,Prof,78,88,Assoc,0,3715.0,84,90
15698,1391,M,PhD,78,Prof,78,89,Assoc,0,4032.0,84,90
15699,1391,M,PhD,78,Prof,78,90,Full,0,4405.0,84,90
15700,1391,M,PhD,78,Prof,78,91,Full,0,4743.0,84,90
15701,1391,M,PhD,78,Prof,78,92,Full,0,5095.0,84,90
15702,1391,M,PhD,78,Prof,78,93,Full,0,5472.0,84,90
15703,1391,M,PhD,78,Prof,78,94,Full,0,5472.0,84,90
15704,1391,M,PhD,78,Prof,78,95,Full,0,6048.0,84,90
15767,1399,F,PhD,62,Other,62,76,Assoc,0,1882.0,76,79
15768,1399,F,PhD,62,Other,62,77,Assoc,0,2058.0,76,79
15769,1399,F,PhD,62,Other,62,78,Assoc,0,2290.0,76,79
15770,1399,F,PhD,62,Other,62,79,Full,0,1938.0,76,79
15771,1399,F,PhD,62,Other,62,80,Full,0,2900.0,76,79
15772,1399,F,PhD,62,Other,62,81,Full,0,3298.0,76,79
15773,1399,F,PhD,62,Other,62,82,Full,0,3581.0,76,79
15774,1399,F,PhD,62,Other,62,83,Full,0,3764.0,76,79
15775,1399,F,PhD,62,Other,62,84,Full,0,3962.0,76,79
15776,1399,F,PhD,62,Other,62,85,Full,0,3962.0,76,79
15777,1399,F,PhD,62,Other,62,86,Full,0,4081.0,76,79
15778,1399,F,PhD,62,Other,62,87,Full,0,4285.0,76,79
15779,1399,F,PhD,62,Other,62,88,Full,0,4473.0,76,79
15780,1399,F,PhD,62,Other,62,89,Full,0,4786.0,76,79
15781,1399,F,PhD,62,Other,62,90,Full,0,5082.0,76,79
15782,1399,F,PhD,62,Other,62,91,Full,0,6048.0,76,79
15783,1399,F,PhD,62,Other,62,92,Full,0,6223.0,76,79
15784,1399,F,PhD,62,Other,62,93,Full,0,6404.0,76,79
15785,1399,F,PhD,62,Other,62,94,Full,0,6404.0,76,79
15786,1399,F,PhD,62,Other,62,95,Full,0,6684.0,76,79
15787,1400,M,PhD,73,Prof,84,84,Assoc,0,3586.0,84,95
15788,1400,M,PhD,73,Prof,84,85,Assoc,0,3586.0,84,95
15789,1400,M,PhD,73,Prof,84,86,Assoc,0,4023.0,84,95
15790,1400,M,PhD,73,Prof,84,87,Assoc,0,4225.0,84,95
15791,1400,M,PhD,73,Prof,84,88,Assoc,0,4347.0,84,95
15792,1400,M,PhD,73,Prof,84,89,Assoc,0,5141.0,84,95
15793,1400,M,PhD,73,Prof,84,90,Assoc,0,5458.0,84,95
15794,1400,M,PhD,73,Prof,84,91,Assoc,0,5712.0,84,95
15795,1400,M,PhD,73,Prof,84,92,Assoc,0,5878.0,84,95
15796,1400,M,PhD,73,Prof,84,93,Assoc,0,6048.0,84,95
15797,1400,M,PhD,73,Prof,84,94,Assoc,0,6048.0,84,95
15798,1400,M,PhD,73,Prof,84,95,Full,0,6496.0,84,95
15799,1401,M,PhD,68,Other,67,76,Assoc,0,2428.0,76,80
15800,1401,M,PhD,68,Other,67,77,Assoc,0,2670.0,76,80
15801,1401,M,PhD,68,Other,67,78,Assoc,0,2870.0,76,80
15802,1401,M,PhD,68,Other,67,79,Assoc,0,3189.0,76,80
15803,1401,M,PhD,68,Other,67,80,Full,0,3422.0,76,80
15804,1401,M,PhD,68,Other,67,81,Full,0,3887.0,76,80
15805,1401,M,PhD,68,Other,67,82,Full,1,4174.0,76,80
15806,1401,M,PhD,68,Other,67,83,Full,1,5155.0,76,80
15807,1401,M,PhD,68,Other,67,84,Full,1,5746.0,76,80
15808,1401,M,PhD,68,Other,67,85,Full,1,5746.0,76,80
15809,1401,M,PhD,68,Other,67,86,Full,1,6540.0,76,80
15810,1401,M,PhD,68,Other,67,87,Full,0,6540.0,76,80
15811,1401,M,PhD,68,Other,67,88,Full,0,7067.0,76,80
15812,1401,M,PhD,68,Other,67,89,Full,0,7562.0,76,80
15813,1401,M,PhD,68,Other,67,90,Full,0,8665.0,76,80
15814,1401,M,PhD,68,Other,67,91,Full,0,9520.0,76,80
15815,1401,M,PhD,68,Other,67,92,Full,0,10055.0,76,80
15816,1401,M,PhD,68,Other,67,93,Full,0,9556.0,76,80
15817,1401,M,PhD,68,Other,67,94,Full,0,9556.0,76,80
15818,1401,M,PhD,68,Other,67,95,Full,0,10363.0,76,80
15826,1403,M,PhD,71,Other,71,76,Assoc,0,1349.0,76,87
15827,1403,M,PhD,71,Other,71,77,Assist,0,1828.0,76,87
15828,1403,M,PhD,71,Other,71,78,Assist,0,1942.0,76,87
15829,1403,M,PhD,71,Other,71,79,Assist,0,2202.0,76,87
15830,1403,M,PhD,71,Other,71,80,Assist,0,2376.0,76,87
15831,1403,M,PhD,71,Other,71,81,Assist,0,2798.0,76,87
15832,1403,M,PhD,71,Other,71,82,Assoc,0,3048.0,76,87
15833,1403,M,PhD,71,Other,71,83,Assoc,0,3216.0,76,87
15834,1403,M,PhD,71,Other,71,84,Assoc,0,3484.0,76,87
15835,1403,M,PhD,71,Other,71,85,Assoc,0,3484.0,76,87
15836,1403,M,PhD,71,Other,71,86,Assoc,0,4081.0,76,87
15837,1403,M,PhD,71,Other,71,87,Full,0,4410.0,76,87
15838,1403,M,PhD,71,Other,71,88,Full,0,4538.0,76,87
15839,1403,M,PhD,71,Other,71,89,Full,0,4855.0,76,87
15840,1403,M,PhD,71,Other,71,90,Full,0,5082.0,76,87
15841,1403,M,PhD,71,Other,71,91,Full,0,5318.0,76,87
15842,1403,M,PhD,71,Other,71,92,Full,0,5631.0,76,87
15843,1403,M,PhD,71,Other,71,93,Full,0,5794.0,76,87
15844,1403,M,PhD,71,Other,71,94,Full,0,5794.0,76,87
15845,1403,M,PhD,71,Other,71,95,Full,0,5962.0,76,87
15846,1404,M,PhD,73,Other,72,76,Assist,0,1652.0,79,83
15847,1404,M,PhD,73,Other,72,77,Assist,0,1717.0,79,83
15848,1404,M,PhD,73,Other,72,78,Assist,0,1866.0,79,83
15849,1404,M,PhD,73,Other,72,79,Assoc,0,2202.0,79,83
15850,1404,M,PhD,73,Other,72,80,Assoc,0,2420.0,79,83
15851,1404,M,PhD,73,Other,72,81,Assoc,0,2680.0,79,83
15852,1404,M,PhD,73,Other,72,82,Assoc,0,2837.333,79,83
15853,1404,M,PhD,73,Other,72,83,Full,0,3081.0,79,83
15854,1404,M,PhD,73,Other,72,84,Full,0,3337.0,79,83
15855,1404,M,PhD,73,Other,72,85,Full,0,3337.0,79,83
15856,1404,M,PhD,73,Other,72,86,Full,0,3692.0,79,83
15857,1404,M,PhD,73,Other,72,87,Full,0,3877.0,79,83
15858,1404,M,PhD,73,Other,72,88,Full,0,3990.0,79,83
15859,1404,M,PhD,73,Other,72,89,Full,0,4393.0,79,83
15860,1404,M,PhD,73,Other,72,90,Full,0,4598.0,79,83
15861,1404,M,PhD,73,Other,72,91,Full,0,4881.0,79,83
15862,1404,M,PhD,73,Other,72,92,Full,0,5022.0,79,83
15863,1404,M,PhD,73,Other,72,93,Full,0,5168.0,79,83
15864,1404,M,PhD,73,Other,72,94,Full,0,5168.0,79,83
15865,1404,M,PhD,73,Other,72,95,Full,0,5631.0,79,83
15875,1406,M,PhD,75,Other,80,80,Assoc,1,3317.0,80,86
15876,1406,M,PhD,75,Other,80,81,Assoc,1,3517.0,80,86
15877,1406,M,PhD,75,Other,80,82,Assoc,1,3671.0,80,86
15878,1406,M,PhD,75,Other,80,83,Assoc,1,3873.0,80,86
15879,1406,M,PhD,75,Other,80,84,Assoc,1,4018.0,80,86
15880,1406,M,PhD,75,Other,80,85,Assoc,1,4018.0,80,86
15881,1406,M,PhD,75,Other,80,86,Full,1,4708.0,80,86
15882,1406,M,PhD,75,Other,80,87,Full,1,4944.0,80,86
15883,1406,M,PhD,75,Other,80,88,Full,1,5087.0,80,86
15884,1406,M,PhD,75,Other,80,89,Full,1,5443.0,80,86
15885,1406,M,PhD,75,Other,80,90,Full,1,5698.0,80,86
15886,1406,M,PhD,75,Other,80,91,Full,1,5962.0,80,86
15887,1406,M,PhD,75,Other,80,92,Full,1,6135.0,80,86
15888,1406,M,PhD,75,Other,80,93,Full,1,6313.0,80,86
15889,1406,M,PhD,75,Other,80,94,Full,1,6313.0,80,86
15890,1406,M,PhD,75,Other,80,95,Full,1,6590.0,80,86
15896,1408,M,PhD,68,Prof,69,76,Assoc,0,2232.0,76,79
15897,1408,M,PhD,68,Prof,69,77,Assoc,0,2544.0,76,79
15898,1408,M,PhD,68,Prof,69,78,Assoc,0,2714.0,76,79
15899,1408,M,PhD,68,Prof,69,79,Full,0,3064.179,76,79
15900,1408,M,PhD,68,Prof,69,80,Full,0,3398.0,76,79
15901,1408,M,PhD,68,Prof,69,81,Full,0,4174.0,76,79
15902,1408,M,PhD,68,Prof,69,82,Full,0,4296.0,76,79
15903,1408,M,PhD,68,Prof,69,83,Full,0,5010.0,76,79
15904,1408,M,PhD,68,Prof,69,84,Full,0,5349.0,76,79
15905,1408,M,PhD,68,Prof,69,85,Full,0,5349.0,76,79
15906,1408,M,PhD,68,Prof,69,86,Full,0,6730.0,76,79
15907,1408,M,PhD,68,Prof,69,87,Full,0,7067.0,76,79
15908,1408,M,PhD,68,Prof,69,88,Full,1,8153.0,76,79
15909,1408,M,PhD,68,Prof,69,89,Full,1,8478.0,76,79
15910,1408,M,PhD,68,Prof,69,90,Full,1,9263.0,76,79
15911,1408,M,PhD,68,Prof,69,91,Full,1,9693.0,76,79
15912,1408,M,PhD,68,Prof,69,92,Full,1,9974.0,76,79
15913,1408,M,PhD,68,Prof,69,93,Full,0,10263.0,76,79
15914,1408,M,PhD,68,Prof,69,94,Full,0,10263.0,76,79
15915,1408,M,PhD,68,Prof,69,95,Full,0,10867.0,76,79
15936,1410,M,PhD,69,Other,83,83,Assoc,0,3213.0,83,90
15937,1410,M,PhD,69,Other,83,84,Assoc,0,3381.0,83,90
15938,1410,M,PhD,69,Other,83,85,Assoc,0,3381.0,83,90
15939,1410,M,PhD,69,Other,83,86,Assoc,0,3688.0,83,90
15940,1410,M,PhD,69,Other,83,87,Assoc,0,3873.0,83,90
15941,1410,M,PhD,69,Other,83,88,Assoc,0,3986.0,83,90
15942,1410,M,PhD,69,Other,83,89,Assoc,0,4264.0,83,90
15943,1410,M,PhD,69,Other,83,90,Full,0,4658.0,83,90
15944,1410,M,PhD,69,Other,83,91,Full,0,5088.0,83,90
15945,1410,M,PhD,69,Other,83,92,Full,0,5311.0,83,90
15946,1410,M,PhD,69,Other,83,93,Full,0,5544.0,83,90
15947,1410,M,PhD,69,Other,83,94,Full,0,5544.0,83,90
15948,1410,M,PhD,69,Other,83,95,Full,0,6127.0,83,90
15987,1415,F,PhD,71,Arts,71,76,Assist,0,1592.0,78,91
15988,1415,F,PhD,71,Arts,71,77,Assist,0,1680.0,78,91
15989,1415,F,PhD,71,Arts,71,78,Assoc,0,1790.667,78,91
15990,1415,F,PhD,71,Arts,71,79,Assoc,0,2039.0,78,91
15991,1415,F,PhD,71,Arts,71,80,Assoc,0,2205.0,78,91
15992,1415,F,PhD,71,Arts,71,81,Assoc,0,2667.0,78,91
15993,1415,F,PhD,71,Arts,71,82,Assoc,1,2798.0,78,91
15994,1415,F,PhD,71,Arts,71,83,Assoc,1,2994.0,78,91
15995,1415,F,PhD,71,Arts,71,84,Assoc,1,6772.0,78,91
15996,1415,F,PhD,71,Arts,71,85,Assoc,1,3386.0,78,91
15997,1415,F,PhD,71,Arts,71,86,Assoc,1,3745.0,78,91
15998,1415,F,PhD,71,Arts,71,87,Assoc,1,4144.776,78,91
15999,1415,F,PhD,71,Arts,71,88,Assoc,1,4285.0,78,91
16000,1415,F,PhD,71,Arts,71,89,Assoc,1,4651.0,78,91
16001,1415,F,PhD,71,Arts,71,90,Assoc,1,5010.0,78,91
16002,1415,F,PhD,71,Arts,71,91,Full,1,5472.0,78,91
16003,1415,F,PhD,71,Arts,71,92,Full,1,5631.0,78,91
16004,1415,F,PhD,71,Arts,71,93,Full,0,6313.0,78,91
16005,1415,F,PhD,71,Arts,71,94,Full,0,6313.0,78,91
16006,1415,F,PhD,71,Arts,71,95,Full,0,6496.0,78,91
16007,1416,M,PhD,72,Other,79,79,Assist,0,2176.0,81,86
16008,1416,M,PhD,72,Other,79,80,Assist,0,2376.0,81,86
16009,1416,M,PhD,72,Other,79,81,Assoc,0,2642.0,81,86
16010,1416,M,PhD,72,Other,79,82,Assoc,0,2758.0,81,86
16011,1416,M,PhD,72,Other,79,83,Assoc,0,2910.0,81,86
16012,1416,M,PhD,72,Other,79,84,Assoc,1,3337.0,81,86
16013,1416,M,PhD,72,Other,79,85,Assoc,1,3337.0,81,86
16014,1416,M,PhD,72,Other,79,86,Full,1,3966.0,81,86
16015,1416,M,PhD,72,Other,79,87,Full,0,4165.0,81,86
16016,1416,M,PhD,72,Other,79,88,Full,0,4285.0,81,86
16017,1416,M,PhD,72,Other,79,89,Full,0,4786.0,81,86
16018,1416,M,PhD,72,Other,79,90,Full,0,5155.0,81,86
16019,1416,M,PhD,72,Other,79,91,Full,0,5712.0,81,86
16020,1416,M,PhD,72,Other,79,92,Full,0,5962.0,81,86
16021,1416,M,PhD,72,Other,79,93,Full,1,6404.0,81,86
16022,1416,M,PhD,72,Other,79,94,Full,1,6878.0,81,86
16023,1416,M,PhD,72,Other,79,95,Full,1,6781.0,81,86
16094,1424,M,PhD,74,Other,73,76,Assist,0,1609.0,78,92
16095,1424,M,PhD,74,Other,73,77,Assist,0,1786.0,78,92
16096,1424,M,PhD,74,Other,73,78,Assoc,0,1950.0,78,92
16097,1424,M,PhD,74,Other,73,79,Assoc,0,2243.0,78,92
16098,1424,M,PhD,74,Other,73,80,Assoc,0,2423.0,78,92
16099,1424,M,PhD,74,Other,73,81,Assoc,0,2758.0,78,92
16100,1424,M,PhD,74,Other,73,82,Assoc,0,2879.0,78,92
16101,1424,M,PhD,74,Other,73,83,Assoc,0,3037.0,78,92
16102,1424,M,PhD,74,Other,73,84,Assoc,0,3290.0,78,92
16103,1424,M,PhD,74,Other,73,85,Assoc,0,3290.0,78,92
16104,1424,M,PhD,74,Other,73,86,Assoc,0,3588.0,78,92
16105,1424,M,PhD,74,Other,73,87,Assoc,0,3768.0,78,92
16106,1424,M,PhD,74,Other,73,88,Assoc,0,3877.0,78,92
16107,1424,M,PhD,74,Other,73,89,Assoc,0,4269.0,78,92
16108,1424,M,PhD,74,Other,73,90,Assoc,0,4468.0,78,92
